,codpro,codfor,estoque,min_dt_estoque
2379,038877,02927,4.0,2020-10-19
2380,036546,01059,1.0,2019-03-13
2381,038903,02927,4.0,2021-12-29
2382,038909,02927,6.0,2021-03-29
2383,038915,02927,4.0,2022-06-04
2384,038919,02927,4.0,2019-09-24
2385,038923,02927,6.0,2024-09-11
2386,038939,02927,14.0,2019-11-07
2387,038941,02927,2.0,2019-03-11
2388,038945,02927,2.0,2023-01-09
2389,038989,02927,5.0,2019-03-11
2390,038991,00466,1.0,2021-02-01
2391,038999,02927,1.0,2019-04-22
2392,039029,02927,10.0,2021-03-01
2393,039039,02927,1.0,2022-01-06
2394,039045,02927,4.0,2019-09-24
2395,039051,02927,1.0,2020-10-19
2396,039057,02927,1.0,2019-01-08
2397,039067,02927,10.0,2019-06-03
2398,039069,02927,1.0,2019-03-11
2399,039097,02927,2.0,2018-11-09
2400,039101,02927,4.0,2021-01-19
2401,039111,02927,4.0,2019-01-08
2402,036620,01059,2.0,2023-12-26
2403,039195,00332,1.0,2020-09-22
2404,036632,01059,2.0,2019-02-01
2405,036668,00198,9.0,2022-05-19
2406,039205,00332,1.0,2019-02-14
2407,036686,00198,6.0,2022-05-19
2408,036700,00198,15.0,2024-12-14
2409,036716,00198,9.0,2019-09-19
2410,036718,00198,20.0,2019-09-19
2411,036720,00198,6.0,2021-08-13
2412,036740,00198,12.0,2019-08-12
2413,036744,00198,1.0,2018-12-05
2414,039297,02927,2.0,2018-11-09
2415,039303,00332,1.0,2019-04-05
2416,039319,00124,2.0,2019-06-08
2417,036768,00261,1.0,2018-10-01
2418,039347,01652,12.0,2018-12-18
2419,036804,00573,1.0,2018-12-20
2420,036834,01652,8.0,2018-10-02
2421,039383,02927,2.0,2018-11-09
2422,039385,02927,8.0,2018-11-09
2423,039387,00124,2.0,2022-05-23
2424,039391,02927,2.0,2018-11-09
2425,039401,02927,8.0,2019-09-24
2426,039403,02927,2.0,2021-02-22
2427,039405,02927,6.0,2019-11-07
2428,036866,00198,1.0,2019-04-27
2429,036868,00198,4.0,2018-12-05
2430,036870,00198,12.0,2019-07-03
2431,036872,00198,43.0,2019-08-12
2432,036874,00198,4.0,2019-10-04
2433,036878,00198,14.0,2019-04-27
2434,039423,02927,4.0,2019-03-11
2435,039425,02927,4.0,2018-11-09
2436,039429,02927,2.0,2018-11-09
2437,039431,02927,2.0,2019-09-24
2439,039435,02927,2.0,2020-04-23
2440,039437,02927,2.0,2021-02-22
2441,039447,02927,4.0,2020-05-28
2442,039463,02927,2.0,2019-07-17
2443,039465,02927,2.0,2018-11-09
2444,036880,00198,1.0,2018-12-05
2445,039469,02927,6.0,2019-01-31
2446,039471,02927,4.0,2018-11-09
2447,036884,00198,5.0,2019-07-03
2448,039475,02927,2.0,2018-11-09
2449,036886,00198,4.0,2024-07-12
2450,039477,02927,6.0,2018-11-09
2451,039479,02927,2.0,2018-11-09
2452,039481,02927,6.0,2021-11-17
2453,036900,00198,8.0,2019-09-19
2454,036914,00198,1.0,2019-02-01
2455,036926,00198,2.0,2019-03-25
2456,036928,00198,3.0,2019-08-12
2457,039483,02927,2.0,2021-11-17
2458,039489,02927,2.0,2020-10-19
2459,039491,02927,6.0,2019-06-03
2460,039495,02927,1.0,2020-09-18
2461,039499,02927,1.0,2020-09-18
2462,039511,02927,2.0,2020-10-19
2463,039517,02927,6.0,2021-11-17
2464,036932,00198,1.0,2019-11-07
2465,036938,00198,4.0,2019-09-19
2466,039537,02927,2.0,2020-06-26
2467,039539,02927,4.0,2018-11-09
2468,039563,02927,2.0,2024-09-27
2469,039565,02927,4.0,2019-07-17
2470,039569,02927,2.0,2018-11-09
2471,036986,00198,9.0,2019-09-19
2472,036988,00198,12.0,2019-07-03
2473,037016,01652,1.0,2019-08-02
2474,037022,00261,5.0,2018-10-01
2475,039585,02927,12.0,2019-06-03
2476,039599,02927,2.0,2018-11-09
2477,039609,02927,4.0,2024-01-05
2478,039611,02927,6.0,2019-11-07
2479,039613,02927,8.0,2021-02-22
2480,039615,02927,6.0,2021-02-08
2481,039619,02927,4.0,2021-01-19
2482,039625,02927,1.0,2023-06-19
2483,039635,02927,4.0,2018-11-09
2485,039645,02927,6.0,2021-02-22
2486,039647,01652,6.0,2019-09-12
2487,039655,02927,8.0,2018-11-09
2488,037046,00895,1.0,2022-05-02
2489,037060,01059,1.0,2019-05-07
2490,039687,00395,4.0,2018-11-13
2491,037094,00427,1.0,2019-03-08
2492,037104,00427,1.0,2018-10-15
2493,037110,00427,5.0,2018-10-15
2494,039705,00395,4.0,2024-07-25
2495,039711,00395,2.0,2020-02-06
2496,039715,00395,4.0,2020-06-26
2497,039717,00254,1.0,2019-10-24
2498,037128,00427,7.0,2019-07-12
2499,037140,00427,3.0,2018-10-15
2500,037144,00427,2.0,2019-06-24
2501,037146,00427,2.0,2024-06-20
2502,039741,00395,2.0,2019-01-21
2503,039753,00395,6.0,2020-07-29
2504,039755,00395,1.0,2018-11-13
2505,039767,00395,2.0,2018-11-13
2506,039769,00395,6.0,2018-11-13
2507,037172,00338,8.0,2019-07-26
2508,037180,01652,1.0,2019-10-29
2509,037184,00338,4.0,2019-02-14
2510,037190,01652,1.0,2020-10-26
2511,037192,01652,1.0,2019-10-29
2512,039779,00395,8.0,2020-02-06
2513,039783,00395,2.0,2019-01-28
2514,039793,00395,2.0,2018-11-13
2515,039807,00395,2.0,2018-11-13
2516,039811,00395,2.0,2018-11-13
2517,039817,00990,1.0,2019-02-06
2518,037228,01652,1.0,2024-07-11
2519,037232,01652,1.0,2023-06-02
2520,037234,01652,1.0,2023-05-12
2521,037236,01652,1.0,2023-05-31
2522,037242,01652,1.0,2020-11-25
2523,037246,01652,1.0,2019-11-07
2524,037254,01652,1.0,2018-10-05
2525,037264,01652,1.0,2024-07-11
2526,037266,01652,1.0,2018-10-05
2527,037270,01652,1.0,2024-05-18
2528,037278,01652,1.0,2018-10-05
2529,039885,00254,2.0,2022-11-29
2530,037290,01652,1.0,2021-01-22
2531,037302,01652,1.0,2019-02-11
2532,037306,00338,12.0,2018-12-07
2533,037312,01652,1.0,2019-08-02
2534,037318,01652,1.0,2018-10-05
2535,037320,01652,1.0,2018-10-05
2536,037324,01652,1.0,2018-10-05
2537,037338,00338,4.0,2019-02-14
2538,037346,01652,1.0,2018-11-06
2539,037362,01652,1.0,2020-03-21
2540,039951,00444,2.0,2019-02-14
2541,037364,01652,1.0,2018-10-05
2542,037370,00338,3.0,2019-09-10
2543,037380,00338,1.0,2018-10-18
2544,037386,00338,1.0,2018-10-18
2545,037396,00470,3.0,2023-11-10
2546,039995,00444,8.0,2019-01-03
2547,040013,00444,2.0,2019-07-16
2548,037410,00338,6.0,2019-01-08
2549,037416,01059,2.0,2019-09-21
2550,037436,00338,6.0,2018-12-04
2551,037448,00481,2.0,2019-12-02
2553,040057,00449,2.0,2021-11-05
2554,037494,00338,5.0,2020-06-01
2555,037500,00338,1.0,2019-01-08
2556,037510,00338,1.0,2019-07-26
2557,040075,00254,1.0,2023-03-24
2558,037544,00338,8.0,2024-04-24
2559,037562,00124,3.0,2024-09-26
2560,040131,00278,1.0,2019-06-15
2561,037610,00124,2.0,2021-10-22
2562,037630,00124,1.0,2020-02-05
2563,040195,01652,1.0,2021-08-18
2564,040241,00254,2.0,2024-08-01
2565,040343,00254,1.0,2019-02-01
2566,040353,00254,1.0,2020-03-03
2567,040357,00254,9.0,2019-03-07
2568,040359,00254,3.0,2018-11-08
2569,040361,00254,1.0,2018-11-08
2570,040363,00254,2.0,2019-10-10
2571,040365,00254,1.0,2020-10-14
2572,040443,00002,2.0,2019-03-11
2573,040455,00441,9.0,2019-02-20
2574,040503,00441,10.0,2018-10-30
2575,040511,00589,1.0,2019-05-16
2576,037946,00338,1.0,2020-07-08
2577,037952,00338,1.0,2020-09-03
2578,037980,00124,1.0,2020-12-04
2579,037992,00124,1.0,2023-03-18
2580,037994,00124,1.0,2019-03-28
2581,037996,00338,2.0,2019-12-02
2582,038024,00470,1.0,2023-11-10
2583,038062,00470,2.0,2019-07-15
2584,038070,00470,1.0,2019-07-10
2585,038080,00254,4.0,2018-11-24
2586,038128,00332,1.0,2019-10-17
2587,038144,02927,6.0,2021-02-22
2588,038168,02927,6.0,2018-11-09
2589,040557,00338,2.0,2018-12-04
2590,040559,00338,3.0,2018-12-04
2591,040571,00338,1.0,2024-05-11
2592,038224,02927,1.0,2020-11-05
2593,038240,02927,2.0,2018-11-09
2594,038244,02927,2.0,2018-11-09
2595,040591,00427,6.0,2018-11-30
2596,040605,00427,2.0,2019-12-05
2597,038264,02927,6.0,2019-01-31
2598,038290,02927,1.0,2021-01-19
2599,038328,02927,5.0,2021-11-17
2600,038378,02927,2.0,2020-12-18
2601,040667,00323,3.0,2018-12-17
2602,040679,00323,1.0,2018-12-17
2603,040689,00323,1.0,2020-07-15
2604,040695,00338,3.0,2019-08-08
2605,040697,00338,6.0,2019-10-04
2606,038388,02927,4.0,2021-01-19
2607,038416,02927,2.0,2022-10-04
2608,040743,00589,3.0,2020-03-02
2609,038440,02927,2.0,2021-10-14
2610,038450,02927,4.0,2021-07-10
2611,040753,00589,1.0,2019-02-04
2612,040781,00449,6.0,2019-09-20
2613,038478,02927,2.0,2019-09-24
2614,038490,02927,5.0,2019-06-03
2615,040787,00589,1.0,2019-07-26
2616,040793,00589,3.0,2019-01-07
2617,040795,00589,2.0,2019-08-08
2618,040801,00589,2.0,2018-11-12
2619,040803,00338,4.0,2020-04-24
2620,040817,00589,5.0,2019-09-09
2621,040819,00589,10.0,2024-01-02
2622,040827,01652,1.0,2021-04-22
2623,040835,00419,4.0,2023-10-20
2624,040853,00338,9.0,2019-07-15
2625,040865,00482,1.0,2018-11-20
2626,040897,00338,8.0,2019-01-08
2627,040911,01652,2.0,2019-05-14
2628,040915,00482,2.0,2018-11-20
2629,040939,00427,4.0,2019-07-30
2630,040941,00446,1.0,2018-12-05
2631,040959,00446,3.0,2019-01-24
2632,041007,00446,1.0,2020-11-13
2633,041025,00338,1.0,2019-02-04
2634,041063,00419,6.0,2020-10-05
2635,041077,00482,1.0,2019-01-11
2636,041091,00427,2.0,2021-03-10
2637,041097,00482,11.0,2019-01-11
2638,041099,00427,9.0,2019-06-05
2639,038552,00395,2.0,2018-11-13
2640,038570,02927,2.0,2021-01-19
2641,038572,02927,4.0,2021-02-22
2642,041117,00427,2.0,2020-11-27
2643,041133,00427,1.0,2019-06-24
2644,041137,00427,9.0,2019-01-23
2645,041145,00427,2.0,2019-03-08
2646,041153,00427,4.0,2024-06-20
2647,041157,00427,6.0,2019-07-12
2648,041171,00427,3.0,2019-05-08
2649,041177,00427,2.0,2021-06-29
2650,041199,00338,6.0,2019-07-08
2651,041203,00338,4.0,2019-07-26
2652,041205,00338,1.0,2019-02-07
2653,041233,00338,4.0,2019-01-08
2654,038580,00395,1.0,2018-11-13
2655,038604,02927,7.0,2021-07-10
2656,041255,00338,4.0,2020-07-09
2657,038632,00449,1.0,2019-07-09
2658,038654,02927,4.0,2021-11-17
2659,041309,00463,1.0,2018-11-28
2660,041321,01652,2.0,2019-02-06
2661,041327,01652,1.0,2019-04-01
2662,041329,01652,3.0,2019-01-24
2663,041339,00261,2.0,2019-11-07
2664,041345,04469,2.0,2019-11-05
2665,041349,04469,2.0,2019-06-05
2666,038662,02927,2.0,2018-11-09
2667,038664,02927,8.0,2020-12-10
2668,038692,00395,3.0,2024-10-27
2669,041363,00419,4.0,2023-10-20
2670,041365,00419,2.0,2023-10-20
2671,041371,00419,10.0,2019-12-02
2672,041381,00419,4.0,2020-09-10
2673,041383,00427,4.0,2022-09-29
2675,041431,00427,1.0,2021-05-13
2676,038696,02927,1.0,2020-04-23
2677,038722,02927,2.0,2021-03-29
2678,041441,00419,6.0,2025-01-05
2679,041445,00269,2.0,2023-08-15
2680,041451,00269,1.0,2018-12-17
2681,041467,00269,1.0,2020-07-09
2682,041469,00269,1.0,2019-09-19
2683,041471,00427,2.0,2019-05-08
2684,041473,00427,2.0,2019-03-08
2685,041475,04469,2.0,2019-02-04
2686,041477,00427,1.0,2019-03-08
2687,041489,00269,1.0,2019-09-19
2688,041497,04469,2.0,2019-04-08
2689,041505,00427,1.0,2019-12-26
2690,041509,00573,1.0,2019-08-01
2691,041511,00427,6.0,2019-12-26
2692,041557,00427,6.0,2019-01-23
2693,038814,00332,1.0,2019-02-14
2694,038818,02927,4.0,2018-11-19
2695,038834,02927,2.0,2021-12-12
2696,038844,02927,1.0,2018-11-19
2697,038852,02927,6.0,2019-07-17
2698,038856,02927,4.0,2020-12-14
2699,038862,02927,6.0,2021-02-22
2700,038864,02927,4.0,2018-11-09
2701,038874,02927,1.0,2018-11-19
2702,038888,02927,2.0,2018-11-09
2704,038928,02927,4.0,2018-11-09
2705,038896,02927,2.0,2019-01-08
2706,038898,02927,4.0,2018-11-09
2707,038904,02927,4.0,2022-06-04
2708,038906,02927,6.0,2022-06-04
2709,038918,02927,2.0,2018-11-09
2710,038920,02927,12.0,2018-11-09
2711,038926,02927,2.0,2019-11-07
2712,041625,00573,1.0,2019-01-04
2713,041627,00573,3.0,2019-03-07
2714,038934,02927,4.0,2019-03-11
2715,038944,02927,8.0,2019-03-11
2716,038946,02927,2.0,2019-03-11
2717,038948,02927,2.0,2019-01-08
2718,038958,02927,2.0,2019-01-08
2719,038962,02927,4.0,2018-11-09
2720,038972,02927,6.0,2019-06-03
2721,038976,02927,8.0,2018-11-19
2722,039006,02927,6.0,2018-11-09
2723,041683,00124,5.0,2018-11-08
2724,039016,02927,2.0,2022-06-04
2725,039028,02927,3.0,2020-04-23
2726,039036,02927,3.0,2019-01-08
2727,039040,02927,4.0,2018-11-09
2728,041717,00427,1.0,2019-07-30
2729,041725,00427,1.0,2019-01-15
2730,041735,00573,1.0,2019-02-15
2731,041737,00427,1.0,2020-09-15
2732,041761,00427,1.0,2023-01-30
2733,039050,02927,8.0,2019-07-17
2734,039064,02927,5.0,2020-01-28
2735,039080,02927,4.0,2020-12-14
2736,041781,00254,1.0,2020-06-03
2737,041783,00254,2.0,2019-03-07
2738,039092,02927,4.0,2018-11-09
2739,041795,00269,2.0,2019-09-19
2740,041797,00254,4.0,2023-02-28
2741,041819,00254,4.0,2019-02-01
2742,039105,02927,1.0,2019-01-08
2743,039110,02927,4.0,2018-11-09
2744,039122,02927,2.0,2018-11-09
2745,039136,02927,6.0,2024-09-06
2746,041871,00269,2.0,2019-02-28
2747,039168,00332,1.0,2020-09-22
2748,039172,00332,1.0,2019-02-14
2749,039182,02927,4.0,2018-11-09
2750,041913,00445,3.0,2019-01-30
2751,041943,00445,1.0,2019-04-09
2752,039204,02927,4.0,2019-01-31
2753,039236,01652,17.0,2019-01-30
2754,041983,00492,3.0,2019-03-29
2755,039252,00332,2.0,2018-11-16
2756,039254,01652,24.0,2018-10-30
2757,039266,00332,1.0,2018-11-16
2758,039298,00332,2.0,2019-04-05
2759,042045,00445,1.0,2019-02-25
2760,039332,00124,2.0,2023-10-10
2761,042079,00253,1.0,2019-05-28
2762,039350,01652,6.0,2018-12-18
2763,042083,00445,3.0,2019-01-30
2764,039378,00254,1.0,2019-07-02
2765,039380,02927,4.0,2018-11-09
2766,039386,02927,2.0,2021-11-17
2767,039388,02927,4.0,2018-11-09
2768,039390,02927,2.0,2021-01-19
2769,042085,00445,1.0,2019-05-06
2770,042091,00445,1.0,2019-02-25
2771,042099,00445,1.0,2019-02-25
2772,042117,00572,1.0,2018-12-19
2773,042125,02927,6.0,2019-03-11
2774,042129,02927,2.0,2022-09-02
2775,042151,00572,1.0,2018-12-19
2776,042153,00572,1.0,2018-12-19
2777,039424,02927,4.0,2019-09-24
2778,039426,00124,2.0,2018-11-06
2779,042165,01652,1.0,2019-03-14
2780,042185,00572,1.0,2018-12-19
2781,042187,00572,1.0,2018-12-19
2782,039438,02927,2.0,2020-10-19
2783,039448,02927,2.0,2021-11-17
2784,039468,02927,2.0,2020-10-19
2786,039474,02927,4.0,2024-08-03
2787,042221,00445,4.0,2024-06-22
2788,042237,00445,2.0,2019-01-30
2789,042243,00445,2.0,2019-04-09
2791,039494,02927,3.0,2018-11-09
2792,039502,02927,6.0,2018-11-09
2793,039506,02927,4.0,2023-01-20
2794,039512,02927,2.0,2020-09-18
2795,042265,00253,4.0,2019-02-19
2796,039530,02927,4.0,2018-11-09
2797,039532,02927,4.0,2018-11-09
2798,039536,02927,2.0,2020-11-04
2799,039538,02927,4.0,2018-11-09
2800,039548,02927,8.0,2019-09-24
2801,039550,02927,2.0,2018-11-09
2802,042303,00493,1.0,2019-04-08
2803,042313,00493,1.0,2019-01-09
2804,042333,00493,1.0,2021-08-20
2805,042353,00493,4.0,2019-01-09
2806,039554,02927,2.0,2019-12-24
2807,039560,02927,4.0,2019-09-24
2808,039562,02927,7.0,2019-11-07
2809,039586,02927,2.0,2018-11-09
2810,039590,02927,2.0,2018-11-09
2811,042365,00493,3.0,2019-01-09
2812,042381,00493,1.0,2019-01-09
2813,042383,00493,2.0,2019-01-09
2814,042389,00493,3.0,2019-01-09
2816,039600,02927,2.0,2018-11-09
2817,039612,02927,4.0,2019-09-24
2818,039614,02927,2.0,2020-04-23
2819,039616,02927,4.0,2019-12-24
2820,039626,02927,2.0,2019-07-17
2821,042413,00493,2.0,2021-03-06
2822,042429,00493,1.0,2019-01-09
2823,042435,00616,1.0,2018-12-10
2824,042441,00616,1.0,2018-12-10
2825,039638,02927,2.0,2019-12-24
2826,039640,02927,2.0,2020-10-19
2827,039642,02927,2.0,2021-11-17
2828,039644,02927,2.0,2023-06-19
2829,039646,02927,4.0,2019-06-03
2830,039648,02927,4.0,2021-02-22
2831,039654,01652,1.0,2018-12-26
2832,039662,00254,2.0,2023-11-30
2833,039670,00254,29.0,2019-05-02
2834,042467,00493,4.0,2019-01-09
2835,042469,00493,1.0,2019-01-09
2836,039672,00515,2.0,2019-04-08
2837,039676,00254,1.0,2018-11-24
2838,039690,00395,4.0,2020-10-08
2839,039696,00395,2.0,2020-09-16
2840,039702,00395,2.0,2018-11-13
2841,039708,00395,4.0,2018-11-13
2842,042499,00493,2.0,2021-09-17
2843,042507,00572,1.0,2018-12-18
2844,042519,00572,1.0,2018-12-19
2845,042523,00482,2.0,2023-06-30
2846,039714,00395,2.0,2018-11-13
2847,039716,00395,4.0,2018-11-13
2848,039722,00395,5.0,2018-11-13
2849,039738,00395,14.0,2018-11-13
2850,039746,00254,2.0,2019-07-02
2851,039756,00395,2.0,2018-11-13
2852,039764,00395,2.0,2018-11-13
2853,039770,00395,1.0,2018-11-13
2854,039778,00395,4.0,2019-08-02
2855,039796,00395,3.0,2021-06-30
2856,039808,00395,4.0,2018-11-13
2857,039810,00395,1.0,2020-10-08
2858,039848,00254,2.0,2019-02-01
2859,039850,00444,4.0,2019-05-15
2860,039864,00444,6.0,2019-09-19
2861,039874,00444,2.0,2019-08-16
2862,042529,00445,2.0,2019-01-30
2863,042531,00445,1.0,2019-01-30
2864,042533,00445,4.0,2019-04-22
2865,042535,00482,1.0,2019-01-11
2866,042545,00445,1.0,2019-01-30
2867,039910,00573,1.0,2019-01-14
2869,042575,00445,1.0,2019-01-30
2870,042577,00445,2.0,2019-01-30
2871,039932,00444,1.0,2019-07-08
2872,039940,00444,2.0,2019-01-21
2873,039976,00444,1.0,2019-09-12
2874,039978,00444,2.0,2020-02-04
2875,040014,00444,2.0,2019-09-12
2876,040036,00254,1.0,2019-03-07
2877,042699,00493,1.0,2019-01-09
2878,042715,00493,2.0,2019-01-09
2879,042729,00493,1.0,2019-01-09
2881,040054,00449,2.0,2024-07-09
2882,040074,00254,1.0,2019-02-01
2883,040076,00261,2.0,2018-10-20
2884,040080,00440,4.0,2020-01-04
2885,042763,00493,3.0,2019-01-09
2886,042777,00445,7.0,2019-01-30
2887,042785,00445,2.0,2019-01-30
2888,042807,00493,3.0,2019-01-09
2889,042815,00493,2.0,2019-01-09
2890,042817,00123,4.0,2019-04-10
2891,042841,00123,18.0,2019-09-21
2892,042847,00323,1.0,2019-01-23
2893,042857,00123,5.0,2024-12-20
2894,042867,00290,2.0,2019-02-25
2895,042875,00123,15.0,2019-09-21
2896,042881,00123,5.0,2021-03-29
2897,042883,00123,7.0,2021-03-29
2898,042885,00123,5.0,2019-09-21
2899,042887,00493,6.0,2019-01-09
2901,042895,00123,6.0,2022-09-27
2902,042897,00123,2.0,2019-09-21
2903,042901,00123,1.0,2021-03-29
2904,042903,00123,1.0,2021-03-29
2905,042919,00445,3.0,2019-01-30
2906,042929,00417,1.0,2019-01-22
2907,042931,01652,1.0,2019-01-31
2908,042977,00095,1.0,2019-03-21
2909,040328,00254,1.0,2020-07-24
2910,040340,00254,2.0,2019-07-02
2911,040344,00254,1.0,2023-03-24
2912,040362,00254,3.0,2019-05-02
2913,040364,00254,5.0,2020-02-10
2914,043035,00323,12.0,2019-01-23
2915,043053,01652,6.0,2019-01-16
2916,043055,01652,4.0,2019-07-20
2917,040438,00441,2.0,2019-12-10
2918,043099,00150,2.0,2019-04-25
2919,043101,00150,2.0,2019-04-25
2920,040440,00441,1.0,2024-06-17
2921,040458,00441,1.0,2019-10-03
2922,040488,00441,7.0,2019-12-10
2923,043139,00493,3.0,2019-01-09
2924,043143,00493,2.0,2019-01-09
2925,043145,00493,3.0,2019-01-09
2926,043147,00253,3.0,2021-01-11
2927,043159,00493,3.0,2019-01-09
2928,043165,00493,1.0,2019-01-09
2929,043167,00612,1.0,2022-12-14
2930,043231,00612,1.0,2024-01-31
2931,043323,00447,2.0,2019-10-31
2932,043339,00447,1.0,2019-10-31
2933,043341,00447,1.0,2020-12-03
2934,043343,00447,32.0,2019-08-26
2935,043357,00447,16.0,2021-04-08
2936,043359,00501,4.0,2020-06-03
2938,043403,00429,10.0,2019-02-01
2939,043423,00447,1.0,2019-03-28
2940,043425,00447,1.0,2023-06-27
2941,040554,00338,3.0,2019-07-15
2942,040566,00338,2.0,2018-12-04
2943,043451,03115,1.0,2019-12-07
2944,043453,03115,1.0,2020-11-24
2945,040568,00338,1.0,2024-05-11
2946,040578,00338,1.0,2018-11-14
2947,040580,00338,1.0,2018-11-14
2948,040592,00427,12.0,2020-07-24
2949,043511,03115,1.0,2020-03-09
2950,040610,00388,9.0,2023-03-28
2951,043549,03115,2.0,2019-08-19
2952,040666,00323,13.0,2018-12-17
2953,040680,00323,1.0,2018-12-17
2954,040682,00323,2.0,2018-12-17
2955,043573,03115,1.0,2019-03-11
2956,043583,00429,2.0,2019-08-06
2957,043599,03115,1.0,2021-04-19
2958,040688,00323,1.0,2020-07-15
2959,040710,00338,8.0,2019-04-16
2960,040784,00338,4.0,2021-03-08
2961,043663,03115,2.0,2019-08-19
2962,043685,00323,1.0,2019-10-02
2963,040820,00589,10.0,2019-05-16
2964,040822,00589,5.0,2022-05-31
2965,040832,00589,5.0,2024-03-04
2966,040834,02927,2.0,2019-09-24
2967,040842,00338,5.0,2019-08-09
2968,040880,00338,6.0,2019-07-26
2969,040882,00482,1.0,2019-01-11
2970,040886,00482,2.0,2018-11-20
2971,043773,01652,1.0,2019-06-28
2972,043777,00493,7.0,2022-08-04
2973,043779,00493,1.0,2024-01-24
2974,040888,00482,2.0,2019-01-11
2975,040892,00338,4.0,2023-01-21
2976,040930,00482,3.0,2023-09-12
2977,040932,00482,2.0,2023-09-12
2978,040954,00427,2.0,2022-09-29
2979,040956,00446,1.0,2021-09-15
2980,041004,00338,2.0,2019-09-04
2981,041006,00338,5.0,2020-09-30
2982,043903,03115,2.0,2019-03-11
2983,041022,00419,2.0,2023-02-28
2984,044011,01652,2.0,2019-07-20
2985,044015,01652,2.0,2019-04-12
2986,044037,00055,1.0,2019-08-12
2987,044043,00055,1.0,2019-09-13
2988,041090,00427,7.0,2019-05-13
2989,041094,00427,2.0,2020-01-27
2990,041098,00427,3.0,2019-06-24
2991,041106,00427,4.0,2024-06-20
2992,041110,00427,8.0,2019-03-18
2993,044123,00353,1.0,2019-02-14
2994,041142,00419,2.0,2019-01-24
2995,041144,00427,4.0,2019-12-26
2996,041146,00427,3.0,2019-03-08
2997,041148,00427,4.0,2019-07-12
2998,041154,00338,2.0,2024-05-11
2999,041158,00427,4.0,2020-02-10
3000,041170,00419,2.0,2020-09-10
3001,041178,00427,1.0,2021-06-29
3002,041184,00482,1.0,2019-01-11
3003,041188,00427,1.0,2019-03-18
3004,041196,00338,4.0,2019-02-07
3005,044195,00055,4.0,2023-10-10
3006,044253,00055,1.0,2021-01-29
3007,044275,00353,1.0,2022-06-29
3008,044289,00353,1.0,2019-08-20
3009,044303,00353,1.0,2019-04-10
3010,044337,00353,4.0,2023-04-12
3011,041252,01652,2.0,2019-05-30
3012,041254,00338,6.0,2022-05-11
3013,041256,00338,15.0,2022-06-25
3014,044355,00353,2.0,2019-09-27
3015,044357,00353,2.0,2021-11-19
3016,044365,00353,4.0,2019-08-20
3017,044371,00055,2.0,2019-09-13
3018,041300,00990,1.0,2019-02-06
3019,041322,01652,2.0,2019-02-06
3020,041328,01652,3.0,2019-07-24
3021,044391,00353,1.0,2019-04-10
3022,044395,00353,1.0,2021-10-22
3023,044407,00256,1.0,2019-05-07
3024,041332,01652,4.0,2019-01-31
3025,041344,04469,1.0,2019-11-14
3026,041350,00427,2.0,2019-05-27
3027,041362,00427,4.0,2019-07-12
3028,041364,00419,2.0,2019-10-03
3029,044453,00572,1.0,2019-02-20
3030,044455,00572,1.0,2019-05-20
3031,044469,00323,1.0,2019-08-08
3033,041380,00427,2.0,2019-01-23
3034,041390,00427,2.0,2019-03-08
3037,044515,00419,4.0,2024-03-22
3038,044527,00419,1.0,2023-10-20
3039,044529,00482,1.0,2021-11-04
3040,041420,00427,4.0,2019-03-08
3041,041430,00427,2.0,2021-05-13
3042,041436,00427,6.0,2019-02-13
3043,041456,00269,1.0,2019-09-19
3044,041464,00427,1.0,2019-07-30
3045,041470,00427,2.0,2019-01-23
3046,041474,00427,2.0,2019-03-08
3047,041476,00573,9.0,2018-11-27
3048,041478,00427,1.0,2019-10-14
3049,041482,00427,1.0,2019-08-27
3050,041492,00427,1.0,2020-07-17
3051,041494,00427,3.0,2020-01-27
3052,041496,00427,3.0,2020-01-27
3053,041506,00269,1.0,2019-05-23
3054,041518,00427,1.0,2019-05-08
3055,041520,00269,1.0,2018-12-17
3056,041524,00269,1.0,2020-07-09
3057,041552,04469,2.0,2019-06-27
